Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
6555,Decision - Unanimous,3,900,0,Nik Lentz,0,49,28%,63,0,0%,0,0,77.0,25,16,8,42,7,0,1,Arnold Allen,0,63,48%,68,0,0%,0,0,81.0,58,5,0,61,2,0,4.0
6556,KO/TKO,2,431,0,Nik Lentz,0,18,36%,21,2,50%,0,0,100.0,10,5,3,10,6,2,1,Charles Oliveira,1,38,64%,43,0,,1,1,97.0,23,13,2,20,10,8,4.0
6557,Decision - Unanimous,3,900,1,Nik Lentz,0,71,58%,79,5,26%,1,0,407.0,39,16,16,55,16,0,0,Scott Holtzman,0,54,44%,86,0,,0,0,17.0,39,13,2,40,7,7,4.0
6558,KO/TKO,2,379,1,Nik Lentz,1,75,74%,92,2,40%,1,0,214.0,67,5,3,23,12,40,0,Gray Maynard,0,13,48%,13,0,,0,0,8.0,11,2,0,11,2,0,4.0
6559,Decision - Unanimous,3,900,0,Nik Lentz,0,61,42%,63,0,0%,0,0,44.0,31,24,6,61,0,0,1,David Teymur,0,67,35%,72,0,,0,0,6.0,31,12,24,67,0,0,4.0
6560,Submission,2,425,1,Nik Lentz,0,34,41%,40,0,0%,1,1,46.0,15,7,12,25,9,0,0,Will Brooks,0,49,62%,49,2,50%,1,0,45.0,42,2,5,42,7,0,4.0
6561,Decision - Unanimous,3,900,0,Nik Lentz,0,13,37%,35,0,0%,1,0,31.0,3,7,3,6,5,2,1,Islam Makhachev,0,43,74%,98,5,100%,0,0,714.0,37,6,0,13,0,30,4.0
6562,KO/TKO,2,557,1,Nik Lentz,0,38,76%,80,5,83%,1,0,438.0,32,5,1,10,2,26,0,Michael McBride,0,16,51%,42,0,0%,0,0,32.0,10,1,5,14,0,2,4.0
6563,Decision - Split,3,900,1,Nik Lentz,0,59,44%,72,3,50%,2,0,94.0,38,16,5,50,9,0,0,Danny Castillo,0,57,45%,60,2,33%,0,0,214.0,47,4,6,51,6,0,4.0
6564,Submission,3,670,0,Nik Lentz,0,37,53%,58,2,20%,1,0,380.0,24,8,5,19,12,6,1,Charles Oliveira,1,64,76%,84,1,50%,2,0,117.0,36,25,3,13,23,28,4.0
6565,Decision - Unanimous,3,900,1,Nik Lentz,0,52,52%,90,4,25%,0,0,558.0,23,19,10,20,25,7,0,Manvel Gamburyan,0,28,53%,60,1,50%,1,1,82.0,20,5,3,10,18,0,4.0
6566,Decision - Unanimous,3,900,0,Nik Lentz,0,40,33%,110,0,0%,0,0,6.0,27,10,3,36,2,2,1,Chad Mendes,0,35,50%,40,7,70%,1,0,315.0,24,1,10,32,2,1,4.0
6567,Decision - Unanimous,3,900,1,Nik Lentz,1,42,44%,61,4,23%,0,0,448.0,34,4,4,17,6,19,0,Hacran Dias,0,40,46%,56,1,33%,1,0,220.0,36,1,3,25,11,4,4.0
6568,Decision - Unanimous,3,900,1,Nik Lentz,0,56,75%,205,10,47%,0,0,733.0,34,7,15,9,16,31,0,Diego Nunes,0,18,56%,19,0,,0,0,0.0,12,4,2,13,3,2,4.0
6569,KO/TKO,1,225,1,Nik Lentz,0,33,89%,59,4,100%,0,0,174.0,22,4,7,3,12,18,0,Eiji Mitsuoka,0,5,50%,6,0,0%,0,0,8.0,4,1,0,4,0,1,4.0
6570,TKO - Doctor's Stoppage,2,600,0,Nik Lentz,0,39,51%,57,2,25%,0,0,60.0,28,8,3,25,14,0,1,Evan Dunham,0,68,70%,100,2,100%,1,0,291.0,65,3,0,42,17,9,4.0
6571,Decision - Unanimous,3,900,0,Nik Lentz,0,10,32%,123,0,,3,0,45.0,9,1,0,5,4,1,1,Mark Bocek,0,46,54%,102,5,71%,0,0,701.0,23,16,7,12,7,27,4.0
6573,Submission,3,744,1,Nik Lentz,0,51,56%,73,0,0%,1,0,16.0,30,13,8,42,2,7,0,Waylon Lowe,0,46,75%,53,4,66%,1,0,270.0,43,3,0,39,5,2,4.0
6574,Decision - Split,3,900,1,Nik Lentz,0,34,57%,75,4,50%,3,0,204.0,19,9,6,27,4,3,0,Tyson Griffin,1,31,51%,66,8,61%,1,0,427.0,19,5,7,23,6,2,4.0
6575,Decision - Unanimous,3,900,1,Nik Lentz,0,23,71%,80,7,38%,1,0,780.0,10,11,2,9,11,3,0,Andre Winner,0,20,57%,41,0,,0,0,25.0,11,9,0,5,15,0,4.0
6576,Decision - Unanimous,3,900,1,Nik Lentz,0,46,47%,79,4,28%,1,0,533.0,26,16,4,12,12,22,0,Rob Emerson,1,24,32%,45,0,0%,1,0,19.0,16,2,6,11,11,2,4.0
6578,Decision - Unanimous,3,900,1,Nik Lentz,0,67,49%,124,4,80%,4,0,198.0,35,24,8,36,13,18,0,Rafaello Oliveira,0,29,26%,91,4,57%,0,1,339.0,24,3,2,18,7,4,4.0
6580,TKO - Doctor's Stoppage,1,300,0,Anthony Leone,0,12,63%,20,1,20%,0,0,,2,3,7,10,2,0,1,Josh LaBerge,0,16,53%,26,0,,0,0,,11,4,1,3,8,5,4.0
6581,Submission,3,749,0,Anthony Leone,0,22,48%,48,1,16%,0,0,299.0,10,9,3,9,13,0,1,Renan Barao,0,28,39%,66,1,100%,2,1,264.0,14,11,3,8,16,4,4.0
6589,KO/TKO,1,146,0,Brock Lesnar,0,6,33%,8,0,0%,0,0,0.0,3,1,2,5,1,0,1,Alistair Overeem,1,19,79%,20,0,,0,0,16.0,11,8,0,4,11,4,4.0
6590,KO/TKO,1,252,0,Brock Lesnar,0,9,47%,13,1,33%,0,0,77.0,7,2,0,5,4,0,1,Cain Velasquez,2,31,46%,62,1,50%,0,0,102.0,30,1,0,11,4,16,4.0
6591,Submission,2,439,1,Brock Lesnar,0,8,53%,28,1,25%,1,0,154.0,2,5,1,0,3,5,0,Shane Carwin,1,40,47%,61,0,,0,0,163.0,39,1,0,3,6,31,4.0
6592,KO/TKO,2,408,1,Brock Lesnar,0,47,92%,74,1,100%,0,0,346.0,41,4,2,3,0,44,0,Frank Mir,0,4,33%,4,0,,0,0,0.0,2,1,1,1,3,0,4.0
6593,KO/TKO,2,487,1,Brock Lesnar,1,31,73%,68,2,50%,0,0,170.0,21,6,4,5,12,14,0,Randy Couture,0,11,57%,17,1,33%,0,0,186.0,6,1,4,3,8,0,4.0
6594,Decision - Unanimous,3,900,1,Brock Lesnar,1,45,86%,96,5,83%,1,0,693.0,15,27,3,5,7,33,0,Heath Herring,0,9,42%,41,0,,0,0,115.0,3,5,1,1,7,1,4.0
6595,Submission,1,90,0,Brock Lesnar,0,16,66%,32,1,100%,0,0,68.0,16,0,0,1,0,15,1,Frank Mir,0,2,66%,2,0,,3,0,0.0,0,0,2,2,0,0,4.0
6608,KO/TKO,2,536,0,Marcus LeVesseur,0,9,56%,11,2,20%,0,0,248.0,3,1,5,3,6,0,1,Abel Trujillo,1,57,76%,94,1,100%,2,0,183.0,22,28,7,1,28,28,4.0
6609,Decision - Split,3,900,1,Marcus LeVesseur,0,53,68%,109,3,42%,0,0,508.0,10,9,34,10,42,1,0,Carlo Prater,0,42,53%,54,0,0%,3,0,132.0,0,29,13,5,37,0,4.0
6610,Submission,1,185,0,Marcus LeVesseur,0,7,50%,8,2,100%,1,0,130.0,6,0,1,3,1,3,1,Cody McKenzie,0,1,14%,10,0,,2,1,2.0,1,0,0,1,0,0,4.0
6634,KO/TKO,3,686,0,Bevon Lewis,0,26,34%,60,0,0%,0,0,95.0,15,6,5,21,5,0,1,Trevin Giles,2,38,64%,51,1,50%,0,0,153.0,34,2,2,34,3,1,4.0
6635,Decision - Unanimous,3,900,1,Bevon Lewis,0,36,43%,94,0,0%,0,0,502.0,16,14,6,22,14,0,0,Dequan Townsend,0,28,43%,55,0,,0,0,4.0,7,18,3,16,12,0,4.0
6636,Decision - Unanimous,3,900,0,Bevon Lewis,0,31,36%,45,0,0%,0,0,222.0,13,12,6,15,16,0,1,Darren Stewart,0,30,41%,40,0,,0,0,101.0,11,5,14,18,12,0,4.0
6637,KO/TKO,3,692,0,Bevon Lewis,0,68,43%,77,0,,0,0,129.0,27,4,37,56,12,0,1,Uriah Hall,1,39,44%,42,0,,0,0,1.0,13,5,21,39,0,0,4.0
6693,Decision - Unanimous,3,900,0,Juliana Lima,0,18,48%,34,1,50%,0,0,190.0,5,5,8,6,12,0,1,Randa Markos,0,46,70%,114,2,28%,0,1,552.0,11,10,25,4,29,13,4.0
6694,Submission,2,353,0,Juliana Lima,0,6,19%,14,1,33%,0,0,49.0,1,2,3,3,3,0,1,Tecia Torres,0,15,65%,26,0,0%,1,0,187.0,5,4,6,8,6,1,4.0
6695,Decision - Unanimous,3,900,1,Juliana Lima,0,56,45%,90,4,66%,0,0,424.0,22,20,14,24,24,8,0,JJ Aldrich,0,31,38%,111,0,,0,0,46.0,13,18,0,8,19,4,4.0
6696,Decision - Unanimous,3,900,0,Juliana Lima,0,26,60%,56,0,0%,0,2,134.0,18,7,1,7,5,14,1,Carla Esparza,0,28,66%,130,5,71%,0,0,575.0,15,13,0,5,1,22,4.0
6697,Decision - Unanimous,3,900,1,Juliana Lima,0,41,56%,119,3,100%,0,0,591.0,24,5,12,21,8,12,0,Ericka Almeida,0,13,35%,32,0,0%,0,0,33.0,11,1,1,12,1,0,4.0
6698,Decision - Unanimous,3,900,1,Juliana Lima,0,21,55%,65,1,25%,0,1,402.0,6,7,8,8,10,3,0,Nina Ansaroff,0,23,53%,53,0,0%,2,0,164.0,6,15,2,13,9,1,4.0
6699,Decision - Unanimous,3,900,0,Juliana Lima,0,18,23%,38,1,7%,0,0,370.0,8,3,7,13,3,2,1,Joanna Jedrzejczyk,0,46,27%,55,0,,0,0,9.0,24,21,1,34,12,0,4.0
6710,KO/TKO,1,50,0,Matt Lindland,0,4,21%,4,0,,0,0,0.0,3,0,1,4,0,0,1,Robbie Lawler,1,8,28%,8,0,,0,0,2.0,8,0,0,7,0,1,4.0
6711,KO/TKO,3,821,1,Matt Lindland,0,49,69%,209,4,100%,0,1,,40,7,2,1,6,42,0,Kevin Casey,0,2,20%,4,1,25%,0,0,,1,1,0,2,0,0,4.0
6712,Submission,1,258,0,Matt Lindland,0,2,18%,15,1,50%,0,0,32.0,1,1,0,2,0,0,1,Jacare Souza,0,11,35%,15,0,,3,1,121.0,9,1,1,5,1,5,4.0
6713,Decision - Unanimous,3,900,1,Matt Lindland,0,19,44%,70,4,100%,4,1,724.0,14,5,0,5,1,13,0,Joe Doerksen,0,8,53%,22,2,40%,1,0,82.0,4,3,1,4,4,0,4.0
6714,Submission,2,493,1,Matt Lindland,0,11,44%,59,2,50%,1,0,328.0,6,1,4,0,10,1,0,Travis Lutter,0,0,0%,26,1,100%,0,1,113.0,0,0,0,0,0,0,4.0
6715,KO/TKO,1,24,0,Matt Lindland,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,David Terrell,1,5,71%,5,0,,0,0,8.0,5,0,0,1,0,4,4.0
6716,KO/TKO,3,863,1,Matt Lindland,0,35,56%,93,1,33%,1,1,497.0,19,3,13,2,18,15,0,Falaniko Vitale,0,3,16%,10,0,0%,0,0,199.0,0,0,3,2,0,1,4.0
6717,KO/TKO,1,116,0,Matt Lindland,0,2,22%,6,0,0%,0,0,55.0,0,1,1,0,2,0,1,Falaniko Vitale,0,2,28%,6,0,0%,0,0,27.0,1,0,1,0,1,1,4.0
6718,Decision - Unanimous,3,900,1,Matt Lindland,0,40,52%,180,4,30%,2,1,612.0,31,8,1,5,11,24,0,Phil Baroni,0,44,60%,83,1,50%,0,0,48.0,15,29,0,5,22,17,4.0
6719,Decision - Unanimous,3,900,1,Matt Lindland,0,16,25%,85,6,66%,0,0,478.0,14,0,2,6,4,6,0,Ivan Salaverry,0,32,45%,50,0,0%,0,1,36.0,4,10,18,27,5,0,4.0
6720,Submission,3,693,0,Matt Lindland,0,35,53%,82,0,0%,1,1,297.0,6,9,20,7,25,3,1,Murilo Bustamante,1,17,42%,39,2,100%,2,0,191.0,15,2,0,7,2,8,4.0
6721,KO/TKO,1,189,1,Matt Lindland,0,20,50%,62,1,100%,0,0,170.0,19,1,0,0,0,20,0,Pat Miletich,0,1,50%,1,0,,0,0,0.0,0,1,0,1,0,0,4.0
6722,Decision - Majority,3,900,1,Matt Lindland,0,71,75%,215,4,44%,0,1,623.0,49,9,13,12,26,33,0,Phil Baroni,1,32,59%,80,0,0%,2,2,148.0,25,6,1,4,19,9,4.0
6723,DQ,3,861,1,Matt Lindland,0,22,44%,118,5,100%,0,0,734.0,15,3,4,3,7,12,0,Ricardo Almeida,0,9,50%,16,0,0%,0,0,0.0,6,0,3,5,1,3,4.0
6724,KO/TKO,1,178,1,Matt Lindland,0,17,65%,39,0,,0,0,126.0,17,0,0,0,1,16,0,Yoji Anjo,0,0,0%,0,0,0%,0,0,12.0,0,0,0,0,0,0,4.0
6797,Decision - Split,3,900,0,Jorge Lopez,0,32,52%,39,4,28%,0,0,504.0,19,6,7,27,4,1,1,Amir Sadollah,0,36,43%,77,1,33%,1,0,112.0,14,13,9,23,13,0,4.0
6798,Decision - Unanimous,3,900,0,Jorge Lopez,0,42,66%,64,3,100%,0,1,405.0,34,5,3,8,13,21,1,Justin Edwards,0,41,56%,72,2,15%,2,0,262.0,20,17,4,10,20,11,4.0
6816,Submission,3,744,0,Waylon Lowe,0,46,75%,53,4,66%,1,0,270.0,43,3,0,39,5,2,1,Nik Lentz,0,51,56%,73,0,0%,1,0,16.0,30,13,8,42,2,7,4.0
6817,Decision - Unanimous,3,900,1,Waylon Lowe,0,15,53%,38,4,50%,0,0,577.0,11,4,0,11,1,3,0,Willamy Freire,0,23,46%,67,1,100%,0,0,88.0,16,3,4,7,2,14,4.0
6818,Decision - Split,3,900,1,Waylon Lowe,0,26,42%,74,5,71%,0,0,412.0,25,1,0,16,0,10,0,Steve Lopez,0,23,32%,68,0,,0,0,0.0,6,3,14,21,0,2,4.0
6819,KO/TKO,1,208,0,Waylon Lowe,0,1,16%,1,1,16%,0,0,87.0,1,0,0,0,1,0,1,Melvin Guillard,1,14,66%,20,0,,0,0,2.0,11,1,2,4,5,5,4.0
6821,Decision - Majority,3,900,0,Matt Lucas,0,19,48%,48,1,10%,0,0,412.0,19,0,0,14,4,1,1,Aaron Rosa,0,59,59%,256,0,,0,0,52.0,25,29,5,18,41,0,4.0
6839,KO/TKO,3,629,0,Dalcha Lungiambula,0,6,23%,13,0,0%,0,0,20.0,4,2,0,5,1,0,1,Magomed Ankalaev,1,44,65%,91,1,33%,0,0,334.0,28,12,4,23,4,17,4.0
6840,KO/TKO,3,642,1,Dalcha Lungiambula,1,32,74%,64,4,66%,0,0,463.0,22,9,1,7,2,23,0,Dequan Townsend,0,13,43%,32,0,,0,0,2.0,8,4,1,8,2,3,4.0
6959,Submission,1,56,0,War Machine,0,1,50%,2,0,,0,0,0.0,0,0,1,1,0,0,1,Yoshiyuki Yoshida,0,1,33%,1,1,100%,1,0,38.0,1,0,0,1,0,0,4.0
6960,KO/TKO,3,721,1,War Machine,0,29,60%,127,1,50%,0,1,434.0,27,2,0,3,0,26,0,Jared Rollins,1,40,57%,78,2,50%,1,0,223.0,40,0,0,3,5,32,4.0
6970,Decision - Unanimous,3,900,1,Don Madge,0,21,42%,72,3,25%,0,0,577.0,11,6,4,8,3,10,0,Fares Ziam,0,10,32%,70,0,0%,0,0,146.0,6,1,3,8,2,0,4.0
6971,KO/TKO,2,314,1,Don Madge,2,21,67%,42,0,,1,0,32.0,14,6,1,12,3,6,0,Te Edwards,0,5,33%,6,1,100%,0,0,228.0,4,1,0,5,0,0,4.0
6973,TKO - Doctor's Stoppage,2,600,0,Jon Madsen,0,27,45%,32,0,,0,0,0.0,22,2,3,22,5,0,1,Mike Russow,0,14,46%,37,3,50%,0,0,206.0,12,2,0,11,3,0,4.0
6974,KO/TKO,1,108,1,Jon Madsen,0,18,58%,20,1,100%,0,0,42.0,18,0,0,0,0,18,0,Gilbert Yvel,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
6975,Decision - Unanimous,3,900,1,Jon Madsen,0,37,69%,118,3,75%,0,0,589.0,14,5,18,4,26,7,0,Karlos Vemola,0,16,38%,21,0,0%,1,0,11.0,2,10,4,4,12,0,4.0
6976,Decision - Unanimous,3,900,1,Jon Madsen,0,32,32%,32,1,100%,0,0,6.0,26,5,1,31,0,1,0,Mostapha Al-Turk,0,20,15%,20,0,,0,0,0.0,11,2,7,20,0,0,4.0
6977,Decision - Split,3,900,1,Jon Madsen,0,26,26%,26,0,0%,0,0,0.0,20,6,0,23,3,0,0,Justin Wren,0,17,10%,17,0,0%,0,0,16.0,5,9,3,12,5,0,4.0
7004,Decision - Unanimous,3,900,1,Neil Magny,0,62,70%,116,4,57%,0,0,494.0,36,21,5,39,16,7,0,Robbie Lawler,0,26,57%,41,0,0%,0,1,93.0,18,4,4,15,6,5,4.0
7005,Decision - Unanimous,3,900,1,Neil Magny,0,64,58%,82,0,0%,0,0,139.0,30,17,17,48,16,0,0,Anthony Rocco Martin,0,37,45%,46,1,50%,0,0,297.0,26,4,7,34,3,0,4.0
7006,Decision - Unanimous,3,900,1,Neil Magny,0,74,53%,123,4,57%,0,0,306.0,56,12,6,34,18,22,0,Li Jingliang,0,16,25%,16,2,66%,0,0,219.0,11,1,4,13,3,0,4.0
7007,KO/TKO,4,1056,0,Neil Magny,0,72,28%,72,0,0%,0,0,0.0,51,9,12,70,0,2,1,Santiago Ponzinibbio,2,79,44%,81,0,,0,0,41.0,51,7,21,74,2,3,4.0
7008,KO/TKO,1,272,1,Neil Magny,1,18,62%,40,0,0%,0,0,117.0,14,3,1,2,3,13,0,Craig White,0,6,35%,13,0,0%,0,0,109.0,1,2,3,5,1,0,4.0
7009,Decision - Unanimous,3,900,1,Neil Magny,0,32,28%,64,6,66%,0,0,309.0,14,13,5,24,6,2,0,Carlos Condit,0,37,33%,64,0,,0,0,44.0,10,10,17,32,5,0,4.0
7010,Submission,1,223,0,Neil Magny,0,1,20%,5,0,,0,0,0.0,0,1,0,1,0,0,1,Rafael Dos Anjos,0,13,81%,17,0,,1,0,200.0,11,1,1,1,0,12,4.0
7011,Decision - Unanimous,3,900,1,Neil Magny,0,50,54%,96,1,100%,2,0,1.0,27,16,7,31,1,18,0,Johny Hendricks,0,18,50%,52,6,85%,0,0,600.0,10,1,7,9,1,8,4.0
7012,KO/TKO,1,248,0,Neil Magny,0,8,34%,13,0,0%,0,0,3.0,5,1,2,6,2,0,1,Lorenz Larkin,1,32,66%,34,0,,0,0,58.0,13,6,13,22,10,0,4.0
7013,KO/TKO,3,646,1,Neil Magny,0,148,75%,196,1,50%,2,0,139.0,133,12,3,32,16,100,0,Hector Lombard,2,60,75%,75,1,33%,0,0,276.0,54,2,4,12,7,41,4.0
7014,Decision - Split,5,1500,1,Neil Magny,0,54,37%,81,6,42%,0,0,334.0,41,10,3,39,11,4,0,Kelvin Gastelum,2,54,40%,86,2,66%,0,1,435.0,34,6,14,43,4,7,4.0
7015,Decision - Unanimous,3,900,1,Neil Magny,0,68,51%,132,4,44%,0,0,245.0,59,6,3,46,7,15,0,Erick Silva,0,29,49%,37,3,75%,0,0,166.0,10,5,14,27,2,0,4.0
7016,Submission,2,472,0,Neil Magny,0,0,0%,11,0,,0,0,2.0,0,0,0,0,0,0,1,Demian Maia,0,13,76%,56,2,100%,1,0,447.0,13,0,0,0,0,13,4.0
7017,KO/TKO,2,384,1,Neil Magny,0,43,57%,64,2,50%,0,1,186.0,34,2,7,8,9,26,0,Hyun Gyu Lim,0,15,41%,15,0,,0,0,32.0,12,2,1,7,8,0,4.0
7018,Submission,3,682,1,Neil Magny,0,76,67%,142,3,75%,1,0,328.0,52,22,2,30,27,19,0,Kiichi Kunimoto,0,10,35%,20,1,25%,0,0,192.0,5,1,4,9,1,0,4.0
7019,KO/TKO,3,760,1,Neil Magny,0,65,44%,114,2,50%,0,0,170.0,58,3,4,29,3,33,0,William Macario,0,24,31%,25,0,0%,0,0,36.0,13,6,5,22,0,2,4.0
7020,Decision - Unanimous,3,900,1,Neil Magny,0,39,49%,130,3,50%,0,0,240.0,18,6,15,16,17,6,0,Alex Garcia,0,5,12%,27,3,42%,0,1,371.0,4,1,0,4,0,1,4.0
7021,KO/TKO,2,452,1,Neil Magny,1,30,54%,31,2,100%,0,0,38.0,29,1,0,30,0,0,0,Rodrigo de Lima,0,5,35%,30,1,33%,2,1,222.0,0,1,4,3,0,2,4.0
7022,Decision - Unanimous,3,900,1,Neil Magny,0,29,37%,52,4,44%,0,0,319.0,14,11,4,21,7,1,0,Tim Means,0,30,45%,53,3,75%,1,0,60.0,18,5,7,15,8,7,4.0
7023,Decision - Unanimous,3,900,1,Neil Magny,0,71,32%,105,1,14%,0,0,163.0,47,12,12,56,15,0,0,Gasan Umalatov,0,34,44%,38,2,25%,0,0,136.0,12,14,8,29,3,2,4.0
7024,Decision - Unanimous,3,900,0,Neil Magny,0,31,47%,104,2,66%,0,0,141.0,11,11,9,8,20,3,1,Seth Baczynski,0,28,40%,46,3,27%,0,0,505.0,10,14,4,12,8,8,4.0
7025,Submission,1,193,0,Neil Magny,0,7,24%,9,0,,0,0,21.0,6,0,1,7,0,0,1,Sergio Moraes,0,13,65%,13,1,100%,1,0,66.0,12,0,1,4,0,9,4.0
7026,Decision - Unanimous,3,900,1,Neil Magny,0,65,54%,97,4,80%,0,1,308.0,42,15,8,33,22,10,0,Jon Manley,0,17,20%,35,1,7%,0,0,327.0,12,2,3,12,5,0,4.0
7036,Decision - Unanimous,3,900,1,Zabit Magomedsharipov,0,96,38%,100,1,25%,0,0,52.0,46,14,36,95,0,1,0,Calvin Kattar,0,80,37%,127,0,,0,0,0.0,61,11,8,71,0,9,4.0
7037,Decision - Unanimous,3,900,1,Zabit Magomedsharipov,0,70,54%,83,3,37%,0,0,157.0,43,12,15,60,1,9,0,Jeremy Stephens,0,41,33%,45,0,,0,0,1.0,20,11,10,41,0,0,4.0
7038,Submission,2,526,1,Zabit Magomedsharipov,0,38,71%,47,6,85%,1,0,240.0,26,4,8,25,5,8,0,Brandon Davis,0,27,39%,29,0,,0,0,0.0,8,7,12,24,3,0,4.0
7039,Decision - Unanimous,3,900,1,Zabit Magomedsharipov,0,97,44%,114,5,45%,0,0,228.0,75,11,11,89,1,7,0,Kyle Bochniak,0,43,26%,44,0,0%,0,0,40.0,34,9,0,42,1,0,4.0
7040,Submission,3,870,1,Zabit Magomedsharipov,0,34,48%,60,11,73%,1,1,592.0,28,1,5,14,0,20,0,Sheymon Moraes,0,18,58%,23,0,,0,0,8.0,7,7,4,17,0,1,4.0
7041,Submission,2,562,1,Zabit Magomedsharipov,0,45,69%,70,1,33%,2,2,244.0,34,8,3,25,8,12,0,Mike Santiago,0,24,35%,32,2,28%,0,0,145.0,6,7,11,10,14,0,4.0
7042,Decision - Unanimous,3,900,0,John Maguire,0,15,36%,66,3,42%,0,0,411.0,11,4,0,8,4,3,1,Mitch Clarke,0,41,39%,118,0,0%,0,1,147.0,16,5,20,26,11,4,4.0
7043,Decision - Unanimous,3,900,0,John Maguire,0,37,33%,38,0,0%,2,0,28.0,30,0,7,35,2,0,1,Matthew Riddle,0,45,27%,74,1,25%,0,0,192.0,22,6,17,30,15,0,4.0
7044,Decision - Unanimous,3,900,0,John Maguire,0,13,31%,31,1,33%,0,0,103.0,11,0,2,11,0,2,1,John Hathaway,0,41,30%,126,1,50%,0,0,249.0,20,7,14,28,1,12,4.0
7045,Submission,2,580,1,John Maguire,0,6,85%,35,3,100%,1,0,366.0,4,2,0,1,0,5,0,DaMarques Johnson,0,15,60%,33,0,,1,1,105.0,8,2,5,6,1,8,4.0
7046,Decision - Unanimous,3,900,1,John Maguire,0,27,71%,70,6,66%,2,1,556.0,18,6,3,9,9,9,0,Justin Edwards,1,28,43%,45,0,0%,1,0,116.0,13,12,3,11,12,5,4.0
7051,KO/TKO,1,154,0,Demian Maia,0,4,57%,4,2,100%,0,0,83.0,4,0,0,4,0,0,1,Gilbert Burns,1,13,81%,14,0,,0,0,4.0,10,1,2,5,0,8,4.0
7052,Submission,3,834,1,Demian Maia,0,69,56%,84,0,,1,2,90.0,44,25,0,49,17,3,0,Ben Askren,0,63,49%,102,4,57%,0,1,114.0,54,4,5,46,11,6,4.0
7053,Decision - Majority,3,900,1,Demian Maia,0,3,25%,74,3,33%,0,1,363.0,3,0,0,2,0,1,0,Anthony Rocco Martin,0,22,23%,36,0,,0,0,71.0,13,7,2,16,1,5,4.0
7054,Submission,1,158,1,Demian Maia,0,0,0%,8,2,50%,2,0,131.0,0,0,0,0,0,0,0,Lyman Good,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
7055,Decision - Unanimous,5,1500,0,Demian Maia,0,27,31%,33,0,0%,0,0,121.0,26,1,0,25,1,1,1,Kamaru Usman,1,66,31%,97,0,,0,0,259.0,49,4,13,55,1,10,4.0
7056,Decision - Unanimous,3,900,0,Demian Maia,0,53,35%,59,0,0%,0,0,2.0,53,0,0,51,2,0,1,Colby Covington,0,88,27%,121,0,,0,0,104.0,65,1,22,81,4,3,4.0
7057,Decision - Unanimous,5,1500,0,Demian Maia,0,28,31%,29,0,0%,0,0,52.0,23,2,3,26,2,0,1,Tyron Woodley,1,57,37%,57,0,,0,0,6.0,40,13,4,56,1,0,4.0
7058,Decision - Split,3,900,1,Demian Maia,0,23,60%,67,4,33%,0,1,533.0,22,0,1,2,6,15,0,Jorge Masvidal,0,39,61%,55,0,,0,0,53.0,27,7,5,15,6,18,4.0
7059,Submission,1,112,1,Demian Maia,0,1,100%,5,1,100%,1,0,79.0,1,0,0,0,0,1,0,Carlos Condit,0,1,16%,1,0,,0,0,0.0,1,0,0,1,0,0,4.0
7060,Submission,3,871,1,Demian Maia,0,17,85%,91,3,30%,2,0,723.0,17,0,0,2,0,15,0,Matt Brown,0,10,43%,29,0,,0,1,59.0,9,0,1,2,0,8,4.0
7061,Decision - Unanimous,3,900,1,Demian Maia,0,47,81%,193,2,25%,1,1,658.0,45,2,0,3,4,40,0,Gunnar Nelson,0,2,50%,7,1,100%,0,2,134.0,2,0,0,1,0,1,4.0
7062,Submission,2,472,1,Demian Maia,0,13,76%,56,2,100%,1,0,447.0,13,0,0,0,0,13,0,Neil Magny,0,0,0%,11,0,,0,0,2.0,0,0,0,0,0,0,4.0
7063,Decision - Unanimous,5,1500,1,Demian Maia,0,36,52%,76,5,35%,2,0,828.0,32,3,1,12,0,24,0,Ryan LaFlare,0,25,27%,54,0,,0,0,96.0,8,5,12,24,0,1,4.0
7064,Decision - Unanimous,3,900,1,Demian Maia,1,29,39%,83,2,66%,0,0,488.0,27,2,0,4,0,25,0,Alexander Yakovlev,0,22,51%,24,1,50%,0,1,88.0,8,1,13,20,1,1,4.0
7065,Decision - Unanimous,3,900,0,Demian Maia,0,51,42%,81,2,9%,0,0,301.0,37,7,7,30,0,21,1,Rory MacDonald,0,75,35%,77,0,,0,0,7.0,62,12,1,74,0,1,4.0
7066,Decision - Split,5,1500,0,Demian Maia,0,24,32%,98,3,42%,0,0,319.0,15,8,1,13,7,4,1,Jake Shields,0,35,31%,97,1,8%,0,1,703.0,19,3,13,21,1,13,4.0
